time,open,high,low,close,volume
2026-06-04 09:15:00,24.5,24.5,24.5,24.5,81500
2026-06-04 09:16:00,24.5,24.5,24.5,24.5,15800
2026-06-04 09:18:00,24.5,24.5,24.45,24.45,27000
2026-06-04 09:19:00,24.5,24.55,24.5,24.55,2500
2026-06-04 09:20:00,24.5,24.5,24.5,24.5,1200
2026-06-04 09:21:00,24.5,24.55,24.5,24.5,2600
2026-06-04 09:22:00,24.5,24.55,24.5,24.55,1900
2026-06-04 09:23:00,24.5,24.55,24.5,24.55,4800
2026-06-04 09:24:00,24.5,24.6,24.5,24.6,13800
2026-06-04 09:25:00,24.6,24.6,24.55,24.55,9500
2026-06-04 09:26:00,24.55,24.6,24.55,24.6,5000
2026-06-04 09:27:00,24.6,24.6,24.55,24.55,3700
2026-06-04 09:28:00,24.55,24.55,24.55,24.55,1500
2026-06-04 09:29:00,24.6,24.6,24.55,24.6,14600
2026-06-04 09:30:00,24.6,24.6,24.55,24.55,71900
2026-06-04 09:31:00,24.6,24.6,24.55,24.6,9100
2026-06-04 09:32:00,24.6,24.65,24.6,24.6,4000
2026-06-04 09:33:00,24.6,24.6,24.6,24.6,3600
2026-06-04 09:34:00,24.6,24.6,24.6,24.6,1400
2026-06-04 09:35:00,24.6,24.6,24.6,24.6,2400
2026-06-04 09:36:00,24.6,24.65,24.6,24.65,3400
2026-06-04 09:37:00,24.6,24.65,24.6,24.6,1700
2026-06-04 09:38:00,24.6,24.65,24.6,24.6,2600
2026-06-04 09:39:00,24.6,24.6,24.55,24.55,69000
2026-06-04 09:40:00,24.55,24.55,24.55,24.55,1500
2026-06-04 09:41:00,24.55,24.55,24.55,24.55,13500
2026-06-04 09:42:00,24.55,24.55,24.5,24.5,92600
2026-06-04 09:43:00,24.5,24.55,24.5,24.5,3600
2026-06-04 09:44:00,24.5,24.5,24.45,24.45,133400
2026-06-04 09:45:00,24.5,24.5,24.45,24.5,1700
2026-06-04 09:46:00,24.45,24.5,24.45,24.5,15800
2026-06-04 09:47:00,24.45,24.5,24.45,24.5,17100
2026-06-04 09:48:00,24.5,24.55,24.5,24.55,9400
2026-06-04 09:49:00,24.55,24.55,24.55,24.55,1300
2026-06-04 09:50:00,24.55,24.55,24.5,24.5,3500
2026-06-04 09:51:00,24.55,24.6,24.5,24.55,11900
2026-06-04 09:52:00,24.55,24.55,24.5,24.5,3500
2026-06-04 09:53:00,24.55,24.55,24.5,24.5,5000
2026-06-04 09:54:00,24.5,24.5,24.5,24.5,900
2026-06-04 09:55:00,24.5,24.55,24.5,24.5,10500
2026-06-04 09:56:00,24.5,24.5,24.5,24.5,4400
2026-06-04 09:57:00,24.5,24.5,24.5,24.5,26600
2026-06-04 09:58:00,24.5,24.5,24.5,24.5,23600
2026-06-04 09:59:00,24.5,24.55,24.5,24.5,41900
2026-06-04 10:00:00,24.5,24.55,24.5,24.5,17600
2026-06-04 10:01:00,24.55,24.55,24.5,24.5,17800
2026-06-04 10:02:00,24.5,24.55,24.5,24.5,5100
2026-06-04 10:03:00,24.5,24.5,24.5,24.5,6100
2026-06-04 10:04:00,24.5,24.5,24.5,24.5,800
2026-06-04 10:05:00,24.5,24.5,24.5,24.5,7000
2026-06-04 10:06:00,24.5,24.5,24.5,24.5,14100
2026-06-04 10:07:00,24.5,24.55,24.5,24.5,98900
2026-06-04 10:08:00,24.5,24.5,24.5,24.5,1500
2026-06-04 10:09:00,24.5,24.5,24.5,24.5,21500
2026-06-04 10:10:00,24.5,24.5,24.5,24.5,13200
2026-06-04 10:11:00,24.5,24.55,24.5,24.5,20500
2026-06-04 10:12:00,24.5,24.5,24.5,24.5,9600
2026-06-04 10:13:00,24.5,24.5,24.45,24.45,7100
2026-06-04 10:14:00,24.45,24.45,24.45,24.45,1400
2026-06-04 10:15:00,24.45,24.45,24.45,24.45,2200
2026-06-04 10:16:00,24.45,24.5,24.45,24.5,8100
2026-06-04 10:17:00,24.45,24.45,24.45,24.45,1700
2026-06-04 10:18:00,24.5,24.5,24.45,24.45,17900
2026-06-04 10:19:00,24.45,24.45,24.45,24.45,5000
2026-06-04 10:20:00,24.45,24.5,24.45,24.45,13600
2026-06-04 10:21:00,24.45,24.45,24.45,24.45,1900
2026-06-04 10:22:00,24.45,24.45,24.45,24.45,7000
2026-06-04 10:23:00,24.45,24.45,24.45,24.45,2700
2026-06-04 10:24:00,24.45,24.5,24.45,24.45,3900
2026-06-04 10:25:00,24.45,24.45,24.45,24.45,7700
2026-06-04 10:26:00,24.45,24.45,24.45,24.45,8600
2026-06-04 10:27:00,24.45,24.45,24.45,24.45,3400
2026-06-04 10:28:00,24.5,24.5,24.45,24.45,11900
2026-06-04 10:29:00,24.45,24.45,24.45,24.45,6000
2026-06-04 10:30:00,24.45,24.45,24.45,24.45,4000
