time,open,high,low,close,volume
2026-05-26 09:15:00,20.33,20.38,20.33,20.33,324700
2026-05-26 09:16:00,20.33,20.33,20.29,20.29,29500
2026-05-26 09:17:00,20.33,20.33,20.29,20.33,15500
2026-05-26 09:18:00,20.33,20.33,20.33,20.33,9000
2026-05-26 09:19:00,20.33,20.38,20.33,20.38,125900
2026-05-26 09:20:00,20.33,20.38,20.33,20.33,12400
2026-05-26 09:21:00,20.38,20.38,20.33,20.38,10000
2026-05-26 09:22:00,20.38,20.38,20.33,20.33,31300
2026-05-26 09:23:00,20.33,20.42,20.33,20.38,236800
2026-05-26 09:24:00,20.38,20.42,20.38,20.42,186400
2026-05-26 09:25:00,20.42,20.42,20.38,20.42,152600
2026-05-26 09:26:00,20.42,20.42,20.42,20.42,39500
2026-05-26 09:27:00,20.46,20.46,20.42,20.46,257000
2026-05-26 09:28:00,20.46,20.51,20.46,20.51,496300
2026-05-26 09:29:00,20.51,20.55,20.46,20.51,348900
2026-05-26 09:30:00,20.55,20.68,20.51,20.51,816200
2026-05-26 09:31:00,20.55,20.64,20.55,20.64,196600
2026-05-26 09:32:00,20.59,20.68,20.59,20.64,439500
2026-05-26 09:33:00,20.64,20.68,20.64,20.64,204200
2026-05-26 09:34:00,20.64,20.72,20.59,20.68,1998000
2026-05-26 09:35:00,20.68,20.81,20.68,20.81,910600
2026-05-26 09:36:00,20.81,20.85,20.76,20.85,1193700
2026-05-26 09:37:00,20.85,20.89,20.81,20.85,770200
2026-05-26 09:38:00,20.85,20.85,20.76,20.81,130000
2026-05-26 09:39:00,20.76,20.81,20.76,20.81,89600
2026-05-26 09:40:00,20.81,20.81,20.76,20.76,73200
2026-05-26 09:41:00,20.76,20.81,20.76,20.76,348400
2026-05-26 09:42:00,20.76,20.81,20.72,20.76,287800
2026-05-26 09:43:00,20.76,20.85,20.72,20.81,837200
2026-05-26 09:44:00,20.81,20.89,20.81,20.85,673200
2026-05-26 09:45:00,20.85,21.02,20.85,21.02,1869600
2026-05-26 09:46:00,21.02,21.11,20.98,21.07,1112100
2026-05-26 09:47:00,21.07,21.11,21.02,21.02,221200
2026-05-26 09:48:00,21.07,21.07,21.02,21.07,474600
2026-05-26 09:49:00,21.07,21.07,20.98,20.98,252200
2026-05-26 09:50:00,20.98,21.02,20.98,21.02,100900
2026-05-26 09:51:00,20.98,21.02,20.94,20.94,219800
2026-05-26 09:52:00,20.94,20.98,20.94,20.94,65800
2026-05-26 09:53:00,20.94,20.98,20.89,20.94,348500
2026-05-26 09:54:00,20.94,20.98,20.89,20.94,248800
2026-05-26 09:55:00,20.94,20.98,20.94,20.94,65900
2026-05-26 09:56:00,20.94,20.98,20.89,20.89,99500
2026-05-26 09:57:00,20.94,20.94,20.89,20.94,50000
2026-05-26 09:58:00,20.89,20.94,20.89,20.94,104200
2026-05-26 09:59:00,20.89,20.94,20.85,20.89,280100
2026-05-26 10:00:00,20.89,20.89,20.85,20.85,37200
2026-05-26 10:01:00,20.85,20.94,20.85,20.89,202500
2026-05-26 10:02:00,20.89,20.94,20.89,20.89,144400
2026-05-26 10:03:00,20.89,20.94,20.89,20.94,72000
2026-05-26 10:04:00,20.89,20.98,20.89,20.94,554700
2026-05-26 10:05:00,20.94,20.98,20.94,20.98,61400
2026-05-26 10:06:00,20.98,20.98,20.94,20.94,269300
2026-05-26 10:07:00,20.94,20.98,20.89,20.98,137000
2026-05-26 10:08:00,20.98,20.98,20.94,20.94,51000
2026-05-26 10:09:00,20.94,20.98,20.94,20.94,41400
2026-05-26 10:10:00,20.94,20.98,20.94,20.98,29900
2026-05-26 10:11:00,20.94,20.98,20.94,20.98,41500
2026-05-26 10:12:00,20.94,20.98,20.94,20.94,14500
2026-05-26 10:13:00,20.98,20.98,20.94,20.94,40700
2026-05-26 10:14:00,20.94,20.98,20.94,20.94,64200
2026-05-26 10:15:00,20.94,20.98,20.94,20.94,193900
2026-05-26 10:16:00,20.94,20.98,20.89,20.89,110000
2026-05-26 10:17:00,20.89,20.94,20.89,20.94,39600
2026-05-26 10:18:00,20.89,20.94,20.89,20.94,30200
2026-05-26 10:19:00,20.89,20.94,20.89,20.94,81500
2026-05-26 10:20:00,20.89,20.94,20.89,20.94,22900
2026-05-26 10:21:00,20.89,20.94,20.89,20.89,19800
2026-05-26 10:22:00,20.94,20.94,20.89,20.94,63600
2026-05-26 10:23:00,20.89,20.94,20.89,20.89,225500
2026-05-26 10:24:00,20.89,20.94,20.89,20.94,557700
2026-05-26 10:25:00,20.94,20.94,20.89,20.94,82500
2026-05-26 10:26:00,20.94,20.94,20.89,20.94,130300
2026-05-26 10:27:00,20.89,20.94,20.89,20.89,68900
2026-05-26 10:28:00,20.94,20.94,20.89,20.94,153300
2026-05-26 10:29:00,20.94,20.94,20.89,20.94,53300
2026-05-26 10:30:00,20.89,20.94,20.89,20.89,27900
2026-05-26 10:31:00,20.89,20.94,20.89,20.89,45300
2026-05-26 10:32:00,20.89,20.94,20.89,20.89,14800
2026-05-26 10:33:00,20.94,20.94,20.89,20.89,95900
2026-05-26 10:34:00,20.89,20.94,20.89,20.94,40500
2026-05-26 10:35:00,20.89,20.94,20.89,20.94,130100
2026-05-26 10:36:00,20.94,20.94,20.89,20.94,47400
2026-05-26 10:37:00,20.94,20.94,20.94,20.94,185100
2026-05-26 10:38:00,20.94,20.94,20.89,20.94,279100
2026-05-26 10:39:00,20.89,20.98,20.89,20.89,78400
2026-05-26 10:40:00,20.94,20.94,20.89,20.94,110300
2026-05-26 10:41:00,20.94,20.94,20.89,20.89,24400
2026-05-26 10:42:00,20.89,20.94,20.89,20.89,41900
2026-05-26 10:43:00,20.94,20.94,20.85,20.85,270400
2026-05-26 10:44:00,20.89,20.89,20.85,20.85,40300
2026-05-26 10:45:00,20.85,20.89,20.85,20.85,64500
2026-05-26 10:46:00,20.85,20.94,20.85,20.89,115400
2026-05-26 10:47:00,20.89,20.94,20.89,20.89,47800
2026-05-26 10:48:00,20.89,20.94,20.89,20.94,31200
2026-05-26 10:49:00,20.89,20.94,20.89,20.94,15800
2026-05-26 10:50:00,20.89,20.94,20.89,20.94,25800
2026-05-26 10:51:00,20.94,20.94,20.89,20.89,140200
2026-05-26 10:52:00,20.94,20.94,20.89,20.94,37800
2026-05-26 10:53:00,20.94,20.94,20.89,20.94,14400
2026-05-26 10:54:00,20.94,20.94,20.89,20.89,40200
2026-05-26 10:55:00,20.94,20.94,20.89,20.94,18100
2026-05-26 10:56:00,20.94,20.94,20.89,20.89,16200
2026-05-26 10:57:00,20.94,20.94,20.89,20.94,44100
2026-05-26 10:58:00,20.94,20.94,20.89,20.89,35300
2026-05-26 10:59:00,20.94,20.94,20.89,20.89,58900
2026-05-26 11:00:00,20.89,20.89,20.85,20.89,21700
2026-05-26 11:01:00,20.85,20.89,20.85,20.89,40900
2026-05-26 11:02:00,20.85,20.89,20.85,20.85,22300
2026-05-26 11:03:00,20.89,20.89,20.85,20.89,13700
2026-05-26 11:04:00,20.89,20.89,20.85,20.89,53500
2026-05-26 11:05:00,20.85,20.89,20.85,20.85,30200
2026-05-26 11:06:00,20.85,20.89,20.85,20.89,22800
2026-05-26 11:07:00,20.85,20.89,20.85,20.89,44200
2026-05-26 11:08:00,20.89,20.89,20.85,20.85,36200
2026-05-26 11:09:00,20.85,20.89,20.85,20.85,25600
2026-05-26 11:10:00,20.85,20.89,20.85,20.89,36300
2026-05-26 11:11:00,20.89,20.89,20.85,20.89,41300
2026-05-26 11:12:00,20.85,20.89,20.85,20.89,19100
2026-05-26 11:13:00,20.85,20.89,20.85,20.89,39500
2026-05-26 11:14:00,20.85,20.89,20.85,20.89,30100
2026-05-26 11:15:00,20.85,20.89,20.85,20.89,30100
2026-05-26 11:16:00,20.89,20.89,20.85,20.89,32600
2026-05-26 11:17:00,20.89,20.89,20.85,20.89,33600
2026-05-26 11:18:00,20.85,20.89,20.85,20.89,92800
2026-05-26 11:19:00,20.94,20.94,20.89,20.89,36200
2026-05-26 11:20:00,20.89,20.94,20.89,20.94,119500
2026-05-26 11:21:00,20.94,20.94,20.89,20.89,38200
2026-05-26 11:22:00,20.89,20.94,20.89,20.94,55300
2026-05-26 11:23:00,20.94,20.94,20.89,20.89,30100
2026-05-26 11:24:00,20.89,20.94,20.85,20.94,23400
2026-05-26 11:25:00,20.89,20.94,20.89,20.89,44700
2026-05-26 11:26:00,20.89,20.89,20.89,20.89,19800
2026-05-26 11:27:00,20.89,20.94,20.89,20.94,129100
2026-05-26 11:28:00,20.89,20.94,20.89,20.94,215500
2026-05-26 11:29:00,20.94,20.94,20.89,20.89,121100
2026-05-26 13:00:00,20.94,20.94,20.85,20.89,95300
2026-05-26 13:01:00,20.85,20.89,20.85,20.89,80600
2026-05-26 13:02:00,20.89,20.89,20.85,20.89,83200
2026-05-26 13:03:00,20.85,20.94,20.85,20.94,186800
2026-05-26 13:04:00,20.94,20.94,20.85,20.85,42800
2026-05-26 13:05:00,20.89,20.89,20.85,20.89,105800
2026-05-26 13:06:00,20.89,20.89,20.89,20.89,69000
2026-05-26 13:07:00,20.89,20.94,20.89,20.89,55700
2026-05-26 13:08:00,20.89,20.94,20.89,20.94,158800
2026-05-26 13:09:00,20.94,20.94,20.89,20.94,81800
2026-05-26 13:10:00,20.94,20.94,20.89,20.94,35700
2026-05-26 13:11:00,20.94,20.94,20.89,20.94,460700
2026-05-26 13:12:00,20.94,20.98,20.94,20.94,93200
2026-05-26 13:13:00,20.94,20.98,20.94,20.98,93100
2026-05-26 13:14:00,20.98,20.98,20.94,20.98,73400
2026-05-26 13:15:00,20.98,20.98,20.94,20.94,99400
2026-05-26 13:16:00,20.94,20.98,20.94,20.98,74400
2026-05-26 13:17:00,20.94,20.98,20.94,20.98,111700
2026-05-26 13:18:00,20.94,20.98,20.94,20.94,79600
2026-05-26 13:19:00,20.94,20.98,20.94,20.98,125800
2026-05-26 13:20:00,20.94,20.98,20.94,20.98,159400
2026-05-26 13:21:00,20.94,20.98,20.94,20.98,66300
2026-05-26 13:22:00,20.94,21.02,20.94,20.98,1083100
2026-05-26 13:23:00,20.98,21.02,20.98,20.98,101900
2026-05-26 13:24:00,20.98,21.02,20.98,21.02,200000
2026-05-26 13:25:00,21.02,21.11,20.98,20.98,5224100
2026-05-26 13:26:00,21.02,21.07,20.94,21.07,286900
2026-05-26 13:27:00,21.02,21.11,20.98,21.07,2075600
2026-05-26 13:28:00,21.07,21.15,21.07,21.15,223200
2026-05-26 13:29:00,21.15,21.2,21.11,21.15,479300
2026-05-26 13:30:00,21.2,21.28,21.15,21.24,963600
2026-05-26 13:31:00,21.24,21.28,21.2,21.28,255600
2026-05-26 13:32:00,21.24,21.28,21.2,21.2,164700
2026-05-26 13:33:00,21.2,21.24,21.15,21.2,213200
2026-05-26 13:34:00,21.15,21.28,21.15,21.28,930600
2026-05-26 13:35:00,21.28,21.28,21.24,21.28,75800
2026-05-26 13:36:00,21.24,21.28,21.24,21.24,223300
2026-05-26 13:37:00,21.24,21.28,21.2,21.2,384500
2026-05-26 13:38:00,21.2,21.2,21.15,21.2,77700
2026-05-26 13:39:00,21.2,21.2,21.15,21.2,145900
2026-05-26 13:40:00,21.2,21.24,21.15,21.24,491500
2026-05-26 13:41:00,21.24,21.24,21.15,21.2,158700
2026-05-26 13:42:00,21.2,21.2,21.15,21.2,231800
2026-05-26 13:43:00,21.2,21.2,21.11,21.2,556800
2026-05-26 13:44:00,21.15,21.2,21.15,21.15,95500
2026-05-26 13:45:00,21.11,21.15,21.11,21.15,174500
2026-05-26 13:46:00,21.15,21.15,21.11,21.15,330700
2026-05-26 13:47:00,21.15,21.15,21.11,21.15,275800
2026-05-26 13:48:00,21.15,21.15,21.11,21.15,131700
2026-05-26 13:49:00,21.11,21.15,21.11,21.15,124600
2026-05-26 13:50:00,21.11,21.15,21.11,21.15,217900
2026-05-26 13:51:00,21.15,21.2,21.15,21.15,109200
2026-05-26 13:52:00,21.2,21.2,21.15,21.15,134300
2026-05-26 13:53:00,21.15,21.2,21.15,21.2,77900
2026-05-26 13:54:00,21.15,21.2,21.15,21.2,106900
2026-05-26 13:55:00,21.2,21.24,21.15,21.2,199300
2026-05-26 13:56:00,21.24,21.37,21.2,21.37,2896900
2026-05-26 13:57:00,21.41,21.45,21.37,21.41,1074500
2026-05-26 13:58:00,21.41,21.45,21.37,21.41,596800
2026-05-26 13:59:00,21.41,21.45,21.37,21.45,331000
2026-05-26 14:00:00,21.45,21.45,21.41,21.41,235100
2026-05-26 14:01:00,21.45,21.45,21.41,21.45,194200
2026-05-26 14:02:00,21.45,21.45,21.41,21.45,262900
2026-05-26 14:03:00,21.41,21.45,21.37,21.41,379600
2026-05-26 14:04:00,21.37,21.45,21.37,21.41,587300
2026-05-26 14:05:00,21.45,21.45,21.41,21.45,183500
2026-05-26 14:06:00,21.45,21.45,21.37,21.41,240600
2026-05-26 14:07:00,21.41,21.45,21.41,21.45,137700
2026-05-26 14:08:00,21.45,21.45,21.41,21.45,203200
2026-05-26 14:09:00,21.45,21.45,21.41,21.45,542600
2026-05-26 14:10:00,21.45,21.45,21.41,21.41,506900
2026-05-26 14:11:00,21.45,21.45,21.37,21.41,217300
2026-05-26 14:12:00,21.41,21.41,21.37,21.41,177200
2026-05-26 14:13:00,21.41,21.41,21.32,21.37,581500
2026-05-26 14:14:00,21.37,21.41,21.32,21.37,186700
