time,open,high,low,close,volume
2026-05-04 09:15:00,84.7,84.7,84.5,84.7,61800
2026-05-04 09:16:00,84.6,84.7,84.6,84.7,6800
2026-05-04 09:17:00,84.7,84.7,84.6,84.7,12700
2026-05-04 09:18:00,84.7,84.8,84.7,84.8,12200
2026-05-04 09:19:00,84.8,84.8,84.7,84.8,22600
2026-05-04 09:20:00,84.8,84.9,84.8,84.9,8100
2026-05-04 09:21:00,84.8,84.9,84.8,84.9,13500
2026-05-04 09:22:00,84.9,84.9,84.8,84.8,9800
2026-05-04 09:23:00,84.9,84.9,84.8,84.9,21800
2026-05-04 09:24:00,84.9,84.9,84.9,84.9,5500
2026-05-04 09:25:00,84.8,84.9,84.8,84.8,32200
2026-05-04 09:26:00,84.8,84.8,84.7,84.7,15200
2026-05-04 09:27:00,84.7,84.8,84.7,84.8,6300
2026-05-04 09:28:00,84.8,84.8,84.7,84.7,9200
2026-05-04 09:29:00,84.7,84.7,84.6,84.7,24800
2026-05-04 09:30:00,84.7,84.8,84.7,84.8,13900
2026-05-04 09:31:00,84.8,84.8,84.7,84.7,15400
2026-05-04 09:32:00,84.7,84.7,84.6,84.6,24900
2026-05-04 09:33:00,84.6,84.7,84.6,84.7,2700
2026-05-04 09:34:00,84.7,84.7,84.6,84.6,8300
2026-05-04 09:35:00,84.6,84.7,84.6,84.7,11600
2026-05-04 09:36:00,84.7,84.7,84.6,84.6,7500
2026-05-04 09:37:00,84.7,84.7,84.6,84.7,2800
2026-05-04 09:38:00,84.7,84.7,84.7,84.7,4700
2026-05-04 09:39:00,84.7,84.7,84.5,84.6,121600
2026-05-04 09:40:00,84.6,84.6,84.5,84.6,20400
2026-05-04 09:41:00,84.6,84.6,84.6,84.6,4200
2026-05-04 09:42:00,84.6,84.6,84.4,84.5,19500
2026-05-04 09:43:00,84.5,84.5,84.4,84.4,4900
2026-05-04 09:44:00,84.4,84.4,84.3,84.3,11100
2026-05-04 09:45:00,84.2,84.3,84.2,84.3,12100
2026-05-04 09:46:00,84.3,84.4,84.3,84.3,5100
2026-05-04 09:47:00,84.4,84.4,84.3,84.4,37300
2026-05-04 09:48:00,84.4,84.4,84.3,84.3,8800
2026-05-04 09:49:00,84.5,84.5,84.4,84.4,10300
2026-05-04 09:50:00,84.4,84.5,84.4,84.4,5500
2026-05-04 09:51:00,84.5,84.5,84.4,84.4,17200
2026-05-04 09:52:00,84.4,84.5,84.4,84.4,9000
2026-05-04 09:53:00,84.5,84.5,84.3,84.3,14100
2026-05-04 09:54:00,84.3,84.3,84.3,84.3,1000
2026-05-04 09:55:00,84.3,84.3,84.2,84.3,13700
2026-05-04 09:56:00,84.2,84.3,84.1,84.2,49100
2026-05-04 09:57:00,84.2,84.2,84.2,84.2,1000
2026-05-04 09:58:00,84.2,84.2,84.2,84.2,6000
2026-05-04 09:59:00,84.2,84.2,84.2,84.2,900
2026-05-04 10:00:00,84.2,84.2,84.1,84.1,6400
2026-05-04 10:01:00,84.1,84.1,84.1,84.1,13700
2026-05-04 10:02:00,84.2,84.2,84.2,84.2,3300
2026-05-04 10:03:00,84.2,84.2,84.1,84.2,11400
2026-05-04 10:04:00,84.2,84.3,84.2,84.2,10400
2026-05-04 10:05:00,84.2,84.2,84.2,84.2,400
2026-05-04 10:06:00,84.2,84.2,84.1,84.1,17500
