time,open,high,low,close,volume
2026-05-15 09:15:00,15.99,15.99,15.99,15.99,51400
2026-05-15 09:16:00,16.04,16.04,15.99,16.04,17500
2026-05-15 09:17:00,15.99,16.04,15.99,16.04,40800
2026-05-15 09:18:00,16.04,16.04,15.99,15.99,21100
2026-05-15 09:19:00,15.99,16.08,15.99,16.08,21800
2026-05-15 09:20:00,16.08,16.08,16.04,16.04,11300
2026-05-15 09:21:00,16.04,16.04,16.04,16.04,800
2026-05-15 09:22:00,16.08,16.13,16.04,16.13,126100
2026-05-15 09:23:00,16.08,16.13,16.08,16.13,47300
2026-05-15 09:24:00,16.08,16.13,16.04,16.08,114000
2026-05-15 09:25:00,16.08,16.08,16.04,16.08,55200
2026-05-15 09:26:00,16.04,16.08,16.04,16.08,45400
2026-05-15 09:27:00,16.08,16.08,16.04,16.04,18800
2026-05-15 09:28:00,16.08,16.08,16.04,16.04,3100
2026-05-15 09:29:00,16.04,16.08,16.04,16.08,2400
2026-05-15 09:30:00,16.04,16.08,16.04,16.04,2500
2026-05-15 09:31:00,16.08,16.08,16.04,16.08,14900
2026-05-15 09:32:00,16.08,16.08,16.04,16.08,2300
2026-05-15 09:33:00,16.08,16.08,16.04,16.04,27700
2026-05-15 09:34:00,16.04,16.04,16.04,16.04,600
2026-05-15 09:35:00,16.04,16.04,16.04,16.04,33400
2026-05-15 09:36:00,16.04,16.04,16.04,16.04,125700
2026-05-15 09:37:00,16.04,16.08,16.04,16.04,49800
2026-05-15 09:38:00,16.04,16.04,16.04,16.04,11400
2026-05-15 09:39:00,16.04,16.04,16.04,16.04,11700
2026-05-15 09:40:00,16.04,16.04,16.04,16.04,19100
2026-05-15 09:41:00,15.99,16.04,15.99,16.04,6100
2026-05-15 09:42:00,15.99,16.04,15.99,15.99,4200
2026-05-15 09:43:00,15.99,16.04,15.99,15.99,26100
2026-05-15 09:44:00,15.99,16.04,15.99,15.99,5600
2026-05-15 09:45:00,15.99,15.99,15.99,15.99,2600
2026-05-15 09:46:00,16.04,16.04,15.99,15.99,3400
