time,open,high,low,close,volume
2026-05-18 09:15:00,33.3,33.45,33.3,33.4,278300
2026-05-18 09:16:00,33.45,33.5,33.45,33.45,39900
2026-05-18 09:17:00,33.45,33.45,33.3,33.35,145300
2026-05-18 09:18:00,33.35,33.35,33.25,33.25,131700
2026-05-18 09:19:00,33.25,33.3,33.25,33.25,19100
2026-05-18 09:20:00,33.25,33.25,33.2,33.2,177900
2026-05-18 09:21:00,33.2,33.25,33.2,33.2,31800
2026-05-18 09:22:00,33.2,33.25,33.2,33.2,10000
2026-05-18 09:23:00,33.25,33.3,33.25,33.25,63500
2026-05-18 09:24:00,33.3,33.3,33.25,33.3,13900
2026-05-18 09:25:00,33.3,33.3,33.25,33.25,1800
2026-05-18 09:26:00,33.25,33.3,33.25,33.25,14900
2026-05-18 09:27:00,33.25,33.3,33.25,33.25,7300
2026-05-18 09:28:00,33.25,33.3,33.25,33.3,11400
2026-05-18 09:29:00,33.25,33.3,33.25,33.3,32700
2026-05-18 09:30:00,33.25,33.3,33.25,33.3,80800
2026-05-18 09:31:00,33.3,33.35,33.25,33.3,6400
2026-05-18 09:32:00,33.3,33.3,33.25,33.3,64400
2026-05-18 09:33:00,33.3,33.3,33.25,33.3,3400
2026-05-18 09:34:00,33.3,33.35,33.3,33.35,7900
2026-05-18 09:35:00,33.3,33.35,33.3,33.35,14700
2026-05-18 09:36:00,33.35,33.35,33.3,33.3,4400
2026-05-18 09:37:00,33.3,33.35,33.3,33.3,7600
2026-05-18 09:38:00,33.3,33.35,33.3,33.35,62000
2026-05-18 09:39:00,33.3,33.4,33.3,33.4,67800
2026-05-18 09:40:00,33.35,33.35,33.3,33.35,74800
2026-05-18 09:41:00,33.3,33.35,33.3,33.35,36400
2026-05-18 09:42:00,33.35,33.35,33.3,33.3,9300
2026-05-18 09:43:00,33.3,33.35,33.3,33.3,13000
2026-05-18 09:44:00,33.3,33.35,33.3,33.3,21800
2026-05-18 09:45:00,33.3,33.35,33.3,33.3,2500
2026-05-18 09:46:00,33.35,33.35,33.3,33.3,11400
2026-05-18 09:47:00,33.3,33.3,33.3,33.3,186100
2026-05-18 09:48:00,33.3,33.35,33.25,33.3,90600
2026-05-18 09:49:00,33.3,33.3,33.25,33.25,1700
2026-05-18 09:50:00,33.3,33.3,33.25,33.25,20400
2026-05-18 09:51:00,33.3,33.3,33.25,33.25,4000
2026-05-18 09:52:00,33.25,33.3,33.25,33.3,262100
2026-05-18 09:53:00,33.3,33.3,33.25,33.25,47900
2026-05-18 09:54:00,33.25,33.25,33.25,33.25,435700
2026-05-18 09:55:00,33.25,33.25,33.25,33.25,10000
2026-05-18 09:56:00,33.2,33.25,33.2,33.25,1600
2026-05-18 09:57:00,33.25,33.25,33.2,33.2,12900
2026-05-18 09:58:00,33.2,33.25,33.2,33.25,17600
2026-05-18 09:59:00,33.2,33.25,33.2,33.2,13800
2026-05-18 10:00:00,33.2,33.25,33.2,33.2,72800
2026-05-18 10:01:00,33.2,33.25,33.2,33.2,3700
2026-05-18 10:02:00,33.2,33.25,33.2,33.2,600
2026-05-18 10:03:00,33.25,33.25,33.2,33.2,4300
2026-05-18 10:04:00,33.2,33.25,33.2,33.25,7100
2026-05-18 10:05:00,33.25,33.25,33.2,33.2,8900
2026-05-18 10:06:00,33.2,33.25,33.2,33.2,2400
2026-05-18 10:07:00,33.2,33.25,33.2,33.2,5000
2026-05-18 10:08:00,33.2,33.2,33.2,33.2,5800
2026-05-18 10:09:00,33.2,33.25,33.2,33.2,7500
