time,open,high,low,close,volume
2026-06-16 09:15:00,59.8,59.8,59.7,59.7,24100
2026-06-16 09:16:00,59.7,59.8,59.7,59.8,1900
2026-06-16 09:17:00,59.8,59.8,59.8,59.8,16000
2026-06-16 09:18:00,59.7,59.7,59.7,59.7,1000
2026-06-16 09:19:00,59.7,59.8,59.7,59.7,7000
2026-06-16 09:20:00,59.7,59.8,59.7,59.8,1800
2026-06-16 09:21:00,59.8,59.8,59.7,59.7,21200
2026-06-16 09:22:00,59.8,59.8,59.8,59.8,1900
2026-06-16 09:23:00,59.7,59.7,59.7,59.7,100
2026-06-16 09:24:00,59.7,59.8,59.7,59.8,3500
2026-06-16 09:25:00,59.7,59.7,59.7,59.7,100
2026-06-16 09:26:00,59.7,59.8,59.7,59.8,4100
2026-06-16 09:27:00,59.8,59.8,59.7,59.7,7400
2026-06-16 09:28:00,59.8,59.8,59.8,59.8,1900
2026-06-16 09:29:00,59.8,59.8,59.8,59.8,1700
2026-06-16 09:31:00,59.7,59.7,59.7,59.7,1000
2026-06-16 09:32:00,59.7,59.7,59.7,59.7,18500
2026-06-16 09:33:00,59.7,59.7,59.7,59.7,1600
2026-06-16 09:34:00,59.6,59.6,59.6,59.6,4600
2026-06-16 09:35:00,59.6,59.6,59.6,59.6,5800
2026-06-16 09:36:00,59.6,59.7,59.6,59.7,2400
2026-06-16 09:37:00,59.6,59.6,59.6,59.6,3600
2026-06-16 09:38:00,59.6,59.6,59.6,59.6,2100
2026-06-16 09:39:00,59.6,59.6,59.5,59.5,24400
2026-06-16 09:40:00,59.5,59.6,59.5,59.5,18500
2026-06-16 09:41:00,59.6,59.6,59.5,59.5,6800
2026-06-16 09:42:00,59.6,59.6,59.5,59.6,26700
2026-06-16 09:43:00,59.5,59.6,59.5,59.6,2600
2026-06-16 09:44:00,59.6,59.6,59.6,59.6,500
2026-06-16 09:45:00,59.5,59.5,59.5,59.5,9900
2026-06-16 09:46:00,59.6,59.6,59.5,59.5,5800
2026-06-16 09:47:00,59.5,59.6,59.5,59.5,14200
2026-06-16 09:48:00,59.5,59.5,59.5,59.5,1700
2026-06-16 09:49:00,59.5,59.5,59.4,59.4,6600
2026-06-16 09:50:00,59.5,59.5,59.4,59.4,3200
2026-06-16 09:51:00,59.4,59.5,59.4,59.5,700
2026-06-16 09:52:00,59.5,59.5,59.4,59.4,1100
2026-06-16 09:53:00,59.5,59.5,59.5,59.5,500
2026-06-16 09:54:00,59.5,59.5,59.5,59.5,400
2026-06-16 09:55:00,59.5,59.5,59.4,59.5,1100
2026-06-16 09:56:00,59.5,59.5,59.5,59.5,500
2026-06-16 09:57:00,59.5,59.5,59.5,59.5,1000
2026-06-16 09:58:00,59.4,59.5,59.4,59.4,800
2026-06-16 09:59:00,59.4,59.4,59.4,59.4,200
2026-06-16 10:00:00,59.4,59.5,59.4,59.5,22400
2026-06-16 10:01:00,59.4,59.4,59.4,59.4,700
2026-06-16 10:02:00,59.4,59.5,59.4,59.5,700
2026-06-16 10:03:00,59.5,59.5,59.4,59.5,900
2026-06-16 10:04:00,59.5,59.5,59.4,59.5,300
2026-06-16 10:05:00,59.4,59.4,59.4,59.4,9200
2026-06-16 10:06:00,59.4,59.4,59.4,59.4,800
2026-06-16 10:07:00,59.3,59.3,59.3,59.3,100
2026-06-16 10:08:00,59.3,59.4,59.3,59.4,10200
2026-06-16 10:09:00,59.4,59.4,59.3,59.3,12100
2026-06-16 10:10:00,59.3,59.3,59.3,59.3,700
2026-06-16 10:11:00,59.4,59.4,59.4,59.4,400
2026-06-16 10:12:00,59.4,59.4,59.4,59.4,18300
