time,open,high,low,close,volume
2026-05-15 09:15:00,28.2,28.25,28.2,28.2,244300
2026-05-15 09:16:00,28.2,28.25,28.15,28.2,31000
2026-05-15 09:17:00,28.15,28.15,28.1,28.15,86000
2026-05-15 09:18:00,28.15,28.15,28.1,28.1,62000
2026-05-15 09:19:00,28.1,28.1,28.05,28.05,33900
2026-05-15 09:20:00,28.05,28.1,28.05,28.05,53600
2026-05-15 09:21:00,28.1,28.1,28.05,28.1,20700
2026-05-15 09:22:00,28.1,28.1,28.05,28.1,47600
2026-05-15 09:23:00,28.05,28.1,28.05,28.05,4000
2026-05-15 09:24:00,28.05,28.1,28.05,28.05,100500
2026-05-15 09:25:00,28.05,28.05,28.05,28.05,13200
2026-05-15 09:26:00,28.05,28.1,28.05,28.05,5000
2026-05-15 09:27:00,28.05,28.1,28.05,28.1,4600
2026-05-15 09:28:00,28.05,28.1,28.05,28.1,77800
2026-05-15 09:29:00,28.05,28.05,28.05,28.05,7800
2026-05-15 09:30:00,28.05,28.05,28.0,28.05,8700
2026-05-15 09:31:00,28.05,28.05,28.0,28.0,6700
2026-05-15 09:32:00,28.05,28.05,28.0,28.05,10200
2026-05-15 09:33:00,28.05,28.1,28.05,28.1,56300
2026-05-15 09:34:00,28.1,28.1,28.05,28.1,40600
2026-05-15 09:35:00,28.1,28.1,28.05,28.1,13200
2026-05-15 09:36:00,28.1,28.1,28.05,28.05,7600
2026-05-15 09:37:00,28.1,28.1,28.05,28.05,13000
2026-05-15 09:38:00,28.1,28.1,28.05,28.1,62100
2026-05-15 09:39:00,28.1,28.15,28.1,28.15,37500
2026-05-15 09:40:00,28.15,28.15,28.1,28.15,14800
2026-05-15 09:41:00,28.15,28.15,28.15,28.15,20300
2026-05-15 09:42:00,28.15,28.15,28.15,28.15,11500
2026-05-15 09:43:00,28.1,28.1,28.1,28.1,20500
2026-05-15 09:44:00,28.1,28.15,28.1,28.15,3300
2026-05-15 09:45:00,28.15,28.15,28.1,28.1,33000
2026-05-15 09:46:00,28.1,28.15,28.1,28.15,32800
2026-05-15 09:47:00,28.15,28.15,28.1,28.1,6600
2026-05-15 09:48:00,28.1,28.1,28.1,28.1,1500
2026-05-15 09:49:00,28.15,28.15,28.1,28.1,45000
2026-05-15 09:50:00,28.1,28.15,28.1,28.1,3500
2026-05-15 09:51:00,28.1,28.15,28.1,28.15,5000
2026-05-15 09:52:00,28.1,28.1,28.1,28.1,300
2026-05-15 09:53:00,28.1,28.15,28.1,28.1,56100
2026-05-15 09:54:00,28.1,28.15,28.1,28.15,3100
2026-05-15 09:55:00,28.1,28.1,28.1,28.1,16200
2026-05-15 09:56:00,28.1,28.15,28.1,28.15,6200
2026-05-15 09:57:00,28.1,28.1,28.1,28.1,1300
2026-05-15 09:58:00,28.1,28.1,28.1,28.1,31000
2026-05-15 09:59:00,28.1,28.1,28.1,28.1,67000
2026-05-15 10:00:00,28.1,28.1,28.1,28.1,7700
