time,open,high,low,close,volume
2026-05-26 09:15:00,23.0,23.0,22.95,22.95,19400
2026-05-26 09:16:00,23.0,23.0,23.0,23.0,1800
2026-05-26 09:17:00,23.0,23.0,22.95,23.0,22500
2026-05-26 09:18:00,23.0,23.0,22.95,22.95,1500
2026-05-26 09:19:00,22.95,22.95,22.95,22.95,300
2026-05-26 09:20:00,22.95,22.95,22.95,22.95,200
2026-05-26 09:21:00,22.95,22.95,22.95,22.95,8200
2026-05-26 09:22:00,22.95,22.95,22.95,22.95,5100
2026-05-26 09:23:00,22.95,22.95,22.9,22.9,7000
2026-05-26 09:24:00,22.95,22.95,22.95,22.95,7500
2026-05-26 09:25:00,22.95,22.95,22.95,22.95,11200
2026-05-26 09:26:00,23.0,23.0,23.0,23.0,7300
2026-05-26 09:27:00,23.0,23.0,23.0,23.0,200
2026-05-26 09:28:00,23.0,23.0,23.0,23.0,300
2026-05-26 09:29:00,23.0,23.0,23.0,23.0,5000
2026-05-26 09:30:00,23.0,23.0,23.0,23.0,5000
2026-05-26 09:31:00,23.0,23.1,23.0,23.1,3200
2026-05-26 09:32:00,23.1,23.1,23.0,23.05,6800
2026-05-26 09:33:00,23.05,23.1,23.05,23.1,15000
2026-05-26 09:34:00,23.1,23.1,23.1,23.1,12000
2026-05-26 09:35:00,23.1,23.15,23.1,23.1,30200
2026-05-26 09:36:00,23.15,23.15,23.0,23.0,27000
2026-05-26 09:37:00,23.05,23.05,23.0,23.05,12000
2026-05-26 09:38:00,23.1,23.1,23.05,23.05,800
2026-05-26 09:39:00,23.05,23.05,23.0,23.0,20000
2026-05-26 09:40:00,23.0,23.0,23.0,23.0,43700
2026-05-26 09:41:00,23.0,23.0,23.0,23.0,11800
2026-05-26 09:42:00,23.0,23.0,23.0,23.0,500
2026-05-26 09:43:00,22.95,23.0,22.95,23.0,14600
2026-05-26 09:44:00,23.0,23.0,23.0,23.0,12900
2026-05-26 09:45:00,23.0,23.0,23.0,23.0,5000
2026-05-26 09:46:00,23.0,23.0,22.95,23.0,23000
2026-05-26 09:47:00,23.0,23.05,23.0,23.05,15000
2026-05-26 09:48:00,23.05,23.05,23.05,23.05,15100
2026-05-26 09:49:00,23.05,23.05,23.05,23.05,1600
2026-05-26 09:50:00,23.05,23.05,23.05,23.05,10500
2026-05-26 09:51:00,23.05,23.05,23.05,23.05,5800
2026-05-26 09:52:00,23.05,23.05,23.05,23.05,13500
2026-05-26 09:53:00,23.05,23.05,23.0,23.05,18200
2026-05-26 09:54:00,23.05,23.05,23.05,23.05,6800
2026-05-26 09:55:00,23.05,23.05,23.0,23.0,4300
2026-05-26 09:56:00,23.0,23.0,23.0,23.0,1200
2026-05-26 09:57:00,23.0,23.0,23.0,23.0,6000
2026-05-26 09:58:00,23.0,23.0,23.0,23.0,5600
2026-05-26 09:59:00,23.0,23.0,23.0,23.0,4200
2026-05-26 10:00:00,23.05,23.05,23.0,23.05,6800
2026-05-26 10:02:00,23.05,23.05,23.0,23.0,6300
2026-05-26 10:03:00,23.0,23.0,23.0,23.0,200
2026-05-26 10:04:00,23.05,23.1,23.05,23.1,64100
2026-05-26 10:05:00,23.1,23.1,23.05,23.1,19800
2026-05-26 10:06:00,23.1,23.1,23.1,23.1,5000
2026-05-26 10:08:00,23.1,23.1,23.1,23.1,10900
2026-05-26 10:09:00,23.1,23.1,23.05,23.05,13200
2026-05-26 10:10:00,23.1,23.1,23.1,23.1,3800
2026-05-26 10:11:00,23.15,23.15,23.15,23.15,30000
2026-05-26 10:12:00,23.15,23.15,23.15,23.15,9600
2026-05-26 10:13:00,23.15,23.15,23.15,23.15,600
2026-05-26 10:14:00,23.15,23.15,23.15,23.15,15000
2026-05-26 10:15:00,23.2,23.25,23.2,23.25,60200
2026-05-26 10:16:00,23.25,23.3,23.25,23.25,26000
2026-05-26 10:17:00,23.3,23.35,23.3,23.3,27500
2026-05-26 10:18:00,23.3,23.4,23.3,23.35,77200
2026-05-26 10:19:00,23.4,23.4,23.35,23.4,26500
2026-05-26 10:20:00,23.4,23.4,23.4,23.4,2100
2026-05-26 10:21:00,23.4,23.45,23.35,23.4,64600
2026-05-26 10:22:00,23.35,23.4,23.3,23.35,33700
2026-05-26 10:23:00,23.35,23.35,23.3,23.35,36900
2026-05-26 10:24:00,23.3,23.3,23.3,23.3,1200
2026-05-26 10:25:00,23.3,23.3,23.3,23.3,21500
2026-05-26 10:26:00,23.3,23.3,23.25,23.25,82400
